time_ms,value,temperature_C
974228,259,25.00
974374,258,25.00
974519,259,25.00
974663,259,25.00
974808,259,25.00
974952,259,25.00
975097,259,25.00
975244,259,25.00
975388,259,25.00
975533,259,25.00
975678,259,25.00
975822,259,25.00
975966,259,25.00
976111,259,25.00
976255,259,25.00
976400,259,25.00
976544,259,25.00
976689,259,25.00
976833,258,25.00
976978,260,25.00
977122,259,25.00
977267,259,25.00
977411,259,25.00
977556,259,25.00
977700,260,25.00
977845,259,25.00
977989,259,25.00
978134,260,25.00
978278,259,25.00
978424,259,25.00
978569,259,25.00
978713,260,25.00
978858,259,25.00
979002,260,25.00
979147,259,25.00
979294,259,25.00
979438,260,25.00
979583,259,25.00
979727,259,25.00
979872,259,25.00
980016,259,25.00
980161,259,25.00
980305,259,25.00
980449,259,25.00
980594,260,25.00
980738,259,25.00
980883,259,25.00
981027,259,25.00
981172,259,25.00
981316,259,25.00
981460,259,25.00
981605,259,25.00
981749,259,25.00
981894,259,25.00
982038,260,25.00
982183,259,25.00
982329,259,25.00
982474,259,25.00
982618,259,25.00
982763,259,25.00
982907,259,25.00
983051,259,25.00
983196,258,25.00
983340,259,25.00
983487,259,25.00
983632,259,25.00
983776,259,25.00
983921,259,25.00
984065,259,25.00
984210,259,25.00
984354,259,25.00
984499,260,25.00
984643,259,25.00
984788,259,25.00
984932,259,25.00
985077,259,25.00
985221,258,25.00
985366,259,25.00
985510,258,25.00
985655,259,25.00
985799,260,25.00
985944,258,25.00
986088,259,25.00
986233,259,25.00
986379,259,25.00
986523,259,25.00
986668,259,25.00
986812,259,25.00
986957,259,25.00
987101,259,25.00
987246,259,25.00
987390,259,25.00
987537,259,25.00
987682,260,25.00
987826,259,25.00
987970,259,25.00
988115,259,25.00
988259,259,25.00
988404,259,25.00
988548,259,25.00
988693,259,25.00
988837,259,25.00
988982,259,25.00
989126,259,25.00
989271,258,25.00
989415,259,25.00
989560,259,25.00
989704,259,25.00
989849,259,25.00
989993,259,25.00
990138,259,25.00
990284,260,25.00
990428,259,25.00
990573,259,25.00
990717,259,25.00
990862,259,25.00
991006,259,25.00
991151,259,25.00
991295,260,25.00
991440,259,25.00
991584,259,25.00
991731,259,25.00
991876,259,25.00
992020,259,25.00
992165,259,25.00
992309,258,25.00
992453,259,25.00
992598,260,25.00
992742,260,25.00
992887,259,25.00
993031,259,25.00
993176,260,25.00
993320,259,25.00
993465,259,25.00
993609,259,25.00
993754,259,25.00
993898,259,25.00
994043,259,25.00
994187,258,25.00
994334,259,25.00
994478,259,25.00
994622,259,25.00
994767,260,25.00
994911,259,25.00
995056,260,25.00
995200,259,25.00
995345,260,25.00
995489,259,25.00
995634,260,25.00
995781,258,25.00
995925,259,25.00
996070,259,25.00
996214,259,25.00
996358,259,25.00
996503,258,25.00
996647,259,25.00
996791,259,25.00
996936,260,25.00
997080,259,25.00
997224,258,25.00
997369,259,25.00
997513,259,25.00
997657,258,25.00
997802,258,25.00
997946,259,25.00
998090,260,25.00
998237,259,25.00
998381,258,25.00
998525,259,25.00
998670,258,25.00
998814,259,25.00
998958,258,25.00
999103,259,25.00
999247,258,25.00
999391,259,25.00
999536,259,25.00
999680,259,25.00
999824,258,25.00
999971,260,25.00
1000116,259,25.00
1000260,260,25.00
1000404,258,25.00
1000549,259,25.00
1000693,259,25.00
1000837,259,25.00
1000982,259,25.00
1001126,259,25.00
1001270,258,25.00
1001415,259,25.00
1001559,259,25.00
1001703,259,25.00
1001848,259,25.00
1001992,258,25.00
1002136,259,25.00
1002282,259,25.00
1002427,258,25.00
1002571,259,25.00
1002716,259,25.00
1002860,259,25.00
1003004,259,25.00
1003149,259,25.00
1003293,259,25.00
1003437,259,25.00
1003581,259,25.00
1003726,258,25.00
1003873,259,25.00
1004017,258,25.00
1004162,259,25.00
1004306,259,25.00
1004451,259,25.00
1004595,260,25.00
1004740,259,25.00
1004884,259,25.00
1005029,259,25.00
1005173,259,25.00
1005318,259,25.00
1005462,260,25.00
1005607,259,25.00
1005751,259,25.00
1005896,259,25.00
1006040,259,25.00
1006184,258,25.00
1006331,259,25.00
1006475,259,25.00
1006620,260,25.00
1006764,259,25.00
1006909,258,25.00
1007053,259,25.00
1007198,259,25.00
1007342,258,25.00
1007487,259,25.00
1007631,259,25.00
1007778,259,25.00
1007923,259,25.00
1008067,259,25.00
1008212,259,25.00
1008356,259,25.00
1008501,259,25.00
1008645,258,25.00
1008789,259,25.00
1008934,260,25.00
1009078,259,25.00
1009223,259,25.00
1009367,259,25.00
1009512,259,25.00
1009657,259,25.00
1009801,259,25.00
1009945,259,25.00
1010090,260,25.00
1010236,259,25.00
1010381,259,25.00
1010525,258,25.00
1010669,259,25.00
1010814,259,25.00
1010958,259,25.00
1011103,259,25.00
1011247,259,25.00
1011392,259,25.00
1011536,260,25.00
1011684,259,25.00
1011828,259,25.00
1011973,258,25.00
1012117,259,25.00
1012262,259,25.00
1012406,258,25.00
1012550,259,25.00
1012695,259,25.00
1012839,259,25.00
1012984,259,25.00
1013128,259,25.00
1013273,258,25.00
1013417,259,25.00
1013562,259,25.00
1013706,259,25.00
1013851,258,25.00
1013995,258,25.00
1014140,259,25.00
1014286,259,25.00
1014431,259,25.00
1014575,259,25.00
1014719,258,25.00
1014864,259,25.00
1015008,259,25.00
1015153,258,25.00
1015297,259,25.00
1015442,259,25.00
1015589,258,25.00
1015733,259,25.00
1015878,259,25.00
1016022,259,25.00
1016167,259,25.00
1016311,260,25.00
1016456,259,25.00
1016600,259,25.00
1016745,259,25.00
1016889,259,25.00
1017033,259,25.00
1017178,259,25.00
1017322,259,25.00
1017467,260,25.00
1017611,259,25.00
1017756,258,25.00
1017900,260,25.00
1018045,259,25.00
1018191,259,25.00
1018335,259,25.00
1018480,258,25.00
1018624,259,25.00
1018769,259,25.00
1018913,259,25.00
1019058,259,25.00
1019202,258,25.00
1019346,259,25.00
1019489,259,25.00
1019633,259,25.00
1019778,259,25.00
1019922,259,25.00
1020067,259,25.00
1020211,260,25.00
1020356,259,25.00
1020500,259,25.00
1020645,259,25.00
1020789,259,25.00
1020934,259,25.00
1021078,259,25.00
1021223,259,25.00
1021367,259,25.00
1021512,259,25.00
1021656,259,25.00
1021800,260,25.00
1021945,259,25.00
1022089,259,25.00
1022236,259,25.00
1022380,258,25.00
1022525,259,25.00
1022669,259,25.00
1022813,259,25.00
1022958,258,25.00
1023102,259,25.00
1023250,259,25.00
1023394,259,25.00
1023539,259,25.00
1023683,259,25.00
1023828,259,25.00
1023972,259,25.00
1024116,259,25.00
1024261,259,25.00
1024405,259,25.00
1024550,259,25.00
1024694,259,25.00
1024839,259,25.00
1024983,258,25.00
1025128,259,25.00
1025272,258,25.00
1025417,259,25.00
1025561,259,25.00
1025706,259,25.00
1025850,259,25.00
1025995,258,25.00
1026139,259,25.00
1026285,259,25.00
1026430,260,25.00
1026574,259,25.00
1026719,259,25.00
1026863,259,25.00
1027008,259,25.00
1027155,260,25.00
1027299,259,25.00
1027443,259,25.00
1027588,259,25.00
1027732,258,25.00
1027877,259,25.00
1028021,260,25.00
1028165,258,25.00
1028310,259,25.00
1028454,259,25.00
1028598,259,25.00
1028742,258,25.00
1028887,258,25.00
1029031,259,25.00
1029175,259,25.00
1029320,259,25.00
1029464,259,25.00
1029608,258,25.00
1029753,259,25.00
1029897,260,25.00
1030042,259,25.00
1030188,259,25.00
1030332,259,25.00
1030477,259,25.00
1030621,259,25.00
1030765,258,25.00
1030909,259,25.00
1031056,259,25.00
1031201,260,25.00
1031345,259,25.00
1031489,258,25.00
1031634,258,25.00
1031778,259,25.00
1031922,259,25.00
1032067,259,25.00
1032211,259,25.00
1032355,260,25.00
1032500,260,25.00
1032644,259,25.00
1032788,259,25.00
1032933,259,25.00
1033077,259,25.00
1033221,259,25.00
1033366,259,25.00
1033510,259,25.00
1033654,259,25.00
1033799,260,25.00
1033943,259,25.00
1034087,258,25.00
1034234,259,25.00
1034378,258,25.00
1034522,259,25.00
1034667,259,25.00
1034811,259,25.00
1034958,259,25.00
1035103,259,25.00
1035247,258,25.00
1035392,258,25.00
1035536,260,25.00
1035680,258,25.00
1035825,258,25.00
1035969,259,25.00
1036114,260,25.00
1036258,259,25.00
1036403,259,25.00
1036547,259,25.00
1036692,259,25.00
1036836,259,25.00
1036981,259,25.00
1037125,259,25.00
1037270,259,25.00
1037414,259,25.00
1037559,259,25.00
1037703,259,25.00
1037847,259,25.00
1037992,258,25.00
1038136,259,25.00
1038283,259,25.00
1038427,259,25.00
1038572,259,25.00
1038716,259,25.00
1038863,259,25.00
1039008,259,25.00
1039152,259,25.00
1039297,259,25.00
1039441,259,25.00
1039586,259,25.00
1039730,258,25.00
1039875,259,25.00
1040019,259,25.00
1040163,259,25.00
1040308,258,25.00
1040452,259,25.00
1040597,259,25.00
1040741,259,25.00
1040886,259,25.00
1041030,259,25.00
1041175,259,25.00
1041319,259,25.00
1041464,258,25.00
1041608,259,25.00
1041753,259,25.00
1041897,260,25.00
1042042,260,25.00
1042188,258,25.00
1042332,259,25.00
1042477,259,25.00
1042621,259,25.00
1042768,259,25.00
1042913,259,25.00
1043057,259,25.00
1043202,259,25.00
1043346,259,25.00
1043491,258,25.00
1043635,259,25.00
1043780,259,25.00
1043924,259,25.00
1044069,259,25.00
1044213,259,25.00
1044358,259,25.00
1044502,258,25.00
1044647,259,25.00
1044791,259,25.00
1044935,258,25.00
1045080,259,25.00
1045224,259,25.00
1045369,259,25.00
1045513,258,25.00
1045658,258,25.00
1045802,259,25.00
1045947,259,25.00
1046091,259,25.00
1046237,259,25.00
1046382,260,25.00
1046526,258,25.00
1046673,259,25.00
1046818,259,25.00
1046962,258,25.00
1047107,259,25.00
1047251,259,25.00
1047396,259,25.00
1047540,258,25.00
1047685,260,25.00
1047829,259,25.00
1047973,259,25.00
1048118,259,25.00
1048262,259,25.00
1048407,259,25.00
1048551,259,25.00
1048696,259,25.00
1048840,259,25.00
1048985,259,25.00
1049129,259,25.00
1049274,259,25.00
